direct id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program,existing or new,id
683eab51c1adc57577caa6ab,Multiple Sclerosis,accessia,Cyclobenzaprine HCl ER,,cyclobenzaprine hcl er,,,
683eab51c1adc57577caa6ac,Multiple Sclerosis,accessia,Cyclobenzaprine HCl ER,,cyclobenzaprine hcl er,,,
683eab51c1adc57577caa6ab,Multiple Sclerosis,accessia,Cyclophene RapidPaq,,cyclophene rapidpaq,,,
683eab51c1adc57577caa6ac,Multiple Sclerosis,accessia,Cyclophene RapidPaq,,cyclophene rapidpaq,,,
683eafba658efbd7a8fc53b3,Acute Lymphoblastic Leukemia,gooddays,Cyclophosphamide,,cyclophosphamide,,,
683eafba658efbd7a8fc53b4,Anaplastic Large Cell Lymphoma,gooddays,Cyclophosphamide,,cyclophosphamide,anaplastic large cell lymphoma fund,,5743
683eafba658efbd7a8fc53b8,Chronic Myeloid Leukemia,gooddays,Cyclophosphamide,,cyclophosphamide,,,
683eafba658efbd7a8fc53c0,Hodgkin’s Lymphoma,gooddays,Cyclophosphamide,,cyclophosphamide,,,
683eafba658efbd7a8fc53c8,Multiple Myeloma,gooddays,Cyclophosphamide,,cyclophosphamide,,,
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Cyclophosphamide,,cyclophosphamide,,,
683eb07337b86bfd7218a0a7,Amyloidosis,healthwell,Cyclophosphamide,,cyclophosphamide,,,
683eb07337b86bfd7218a0a9,"ANCA-Assoc Vasculitis, and Granulomatosis with Polyangiitis (formerly Wegeners)",healthwell,Cyclophosphamide,,cyclophosphamide,"anca-assoc vasculitis, and granulomatosis with polyangiitis (formerly wegeners) fund",,5631
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,autoimmune - medicare access fund,,5632
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,b-cell lymphoma - medicare access fund,,5633
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,breast cancer - medicare access fund,,5637
683eb07337b86bfd7218a0b8,Chronic Lymphocytic Leukemia,healthwell,Cyclophosphamide,,cyclophosphamide,,,
683eb07337b86bfd7218a0b9,Chronic Myeloid Leukemia - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,chronic myeloid leukemia - medicare access fund,,5645
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Cyclophosphamide,,cyclophosphamide,glioblastoma multiforme/anaplastic astrocytoma fund,,5660
683eb07337b86bfd7218a0d3,Idiopathic Thrombocytopenic Purpura,healthwell,Cyclophosphamide,,cyclophosphamide,idiopathic thrombocytopenic purpura fund,,5670
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Cyclophosphamide,,cyclophosphamide,mantle cell lymphoma fund,,5677
683eb07337b86bfd7218a0df,Multiple Myeloma - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,multiple myeloma - medicare access fund,,5682
683eb07337b86bfd7218a0e0,Multiple Sclerosis - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,multiple sclerosis - medicare access fund,,5683
683eb07337b86bfd7218a0e3,Neuroendocrine Tumors,healthwell,Cyclophosphamide,,cyclophosphamide,,,
683eb07337b86bfd7218a0e7,Ovarian Cancer - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,ovarian cancer - medicare access fund,,5689
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Cyclophosphamide,,cyclophosphamide,pediatric assistance fund,,5691
683eb07337b86bfd7218a0ef,Pulmonary Fibrosis,healthwell,Cyclophosphamide,,cyclophosphamide,pulmonary fibrosis fund,,5696
683eb07337b86bfd7218a0f5,Small Cell Lung Cancer - Medicare Access,healthwell,Cyclophosphamide,,cyclophosphamide,small cell lung cancer - medicare access fund,,5701
683eb07337b86bfd7218a0f6,Systemic Lupus Erythematosus,healthwell,Cyclophosphamide,,cyclophosphamide,systemic lupus erythematosus fund,,5702
683eb07337b86bfd7218a0fd,Wilms' Tumor,healthwell,Cyclophosphamide,,cyclophosphamide,wilms' tumor fund,,5709
683eb35152f4d71ca049b0fc,Breast Cancer,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b0fd,Chronic Inflammatory Demyelinating Polyneuropathy,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,chronic inflammatory demyelinating polyneuropathy fund,,5766
683eb35152f4d71ca049b0fe,Chronic Lymphocytic Leukemia,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b105,Follicular Lymphoma,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,follicular lymphoma fund,,5770
683eb35152f4d71ca049b108,Glioblastoma Multiforme,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,glioblastoma multiforme fund,,5771
683eb35152f4d71ca049b109,Graft Vs Host Disease,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b11a,Mantle Cell Lymphoma,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b11c,Multiple Myeloma,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b11d,Multiple Sclerosis,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b11e,Myasthenia Gravis,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b11f,Myasthenia Gravis Premium,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,myasthenia gravis premium fund,,5787
683eb35152f4d71ca049b122,Neuromyelitis Optica Spectrum Disorder,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,pemphigus vulgaris fund,,5793
683eb35152f4d71ca049b13a,Small Cell Lung Cancer,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b13c,Systemic Lupus Erythematosus,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683eb35152f4d71ca049b141,Waldenstrom Macroglobulinemia,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,cyclophosphamide,,,
683ec3aa1b52e28e932e22b3,Acute Myeloid Leukemia,TAF,Cyclophosphamide Injection,,cyclophosphamide,acute myeloid leukemia fund,,5500
683ec3aa1b52e28e932e22bd,Breast Cancer,TAF,Cyclophosphamide Injection,,cyclophosphamide,breast cancer fund,,5510
683ec3aa1b52e28e932e22c0,Chronic Lymphocytic Leukemia,TAF,Cyclophosphamide Injection,,cyclophosphamide,chronic lymphocytic leukemia fund,,5513
683ec3aa1b52e28e932e22d6,Hodgkin Lymphoma,TAF,Cyclophosphamide Injection,,cyclophosphamide,hodgkin lymphoma fund,,5533
683ec3aa1b52e28e932e22ec,Nephrotic Syndrome,TAF,Cyclophosphamide Injection,,cyclophosphamide,nephrotic syndrome fund,,5554
683ec3aa1b52e28e932e22f4,Ovarian Cancer,TAF,Cyclophosphamide Injection,,cyclophosphamide,ovarian cancer fund,,5562
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Cyclophosphamide Monohydrate,,cyclophosphamide monohydrate,pediatric assistance fund,,5691
683eb35152f4d71ca049b0fd,Chronic Inflammatory Demyelinating Polyneuropathy,PAN,CYCLOPHOSPHAMIDE MONOHYDRATE,cyclophosphamide,cyclophosphamide,chronic inflammatory demyelinating polyneuropathy fund,,5766
683eb35152f4d71ca049b105,Follicular Lymphoma,PAN,CYCLOPHOSPHAMIDE MONOHYDRATE,cyclophosphamide,cyclophosphamide,follicular lymphoma fund,,5770
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Cyclophosphamide Novaplus,,cyclophosphamide novaplus,pediatric assistance fund,,5691
683eb07337b86bfd7218a0fc,Waldenstrom Macroglobulinemia,healthwell,Cyclophosphamide Novaplus,,cyclophosphamide novaplus,waldenstrom macroglobulinemia fund,,5708
683ec3aa1b52e28e932e22b3,Acute Myeloid Leukemia,TAF,Cyclophosphamide Oral,,cyclophosphamide,acute myeloid leukemia fund,,5500
683ec3aa1b52e28e932e22bd,Breast Cancer,TAF,Cyclophosphamide Oral,,cyclophosphamide,breast cancer fund,,5510
683ec3aa1b52e28e932e22c0,Chronic Lymphocytic Leukemia,TAF,Cyclophosphamide Oral,,cyclophosphamide,chronic lymphocytic leukemia fund,,5513
683ec3aa1b52e28e932e22d6,Hodgkin Lymphoma,TAF,Cyclophosphamide Oral,,cyclophosphamide,hodgkin lymphoma fund,,5533
683ec3aa1b52e28e932e22ec,Nephrotic Syndrome,TAF,Cyclophosphamide Oral,,cyclophosphamide,nephrotic syndrome fund,,5554
683ec3aa1b52e28e932e22f4,Ovarian Cancer,TAF,Cyclophosphamide Oral,,cyclophosphamide,ovarian cancer fund,,5562
683eb07337b86bfd7218a0f7,Systemic Sclerosis with Interstitial Lung Disease,healthwell,Cyclophosphamide-monohydrate,,cyclophosphamide-monohydrate,systemic sclerosis with interstitial lung disease fund,,5703
683eb07337b86bfd7218a0f7,Systemic Sclerosis with Interstitial Lung Disease,healthwell,Cyclophosphamide-novaplus,,cyclophosphamide-novaplus,systemic sclerosis with interstitial lung disease fund,,5703
683eb07337b86bfd7218a0e5,Nontuberculous Mycobacterium - Medicare Access,healthwell,Cycloserine,,cycloserine,nontuberculous mycobacterium - medicare access fund,,5687
683eb07337b86bfd7218a0a3,Acromegaly,healthwell,Cycloset,,cycloset,,,
683eb07337b86bfd7218a0de,Movement Disorders - Medicare Access,healthwell,Cycloset,,cycloset,movement disorders - medicare access fund,,5681
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Cycloset,,cycloset,type 2 diabetes fund,,5705
683eb35152f4d71ca049b0f3,Acromegaly,PAN,CYCLOSET,bromocriptine mesylate,cycloset,,,
683eb07337b86bfd7218a0a9,"ANCA-Assoc Vasculitis, and Granulomatosis with Polyangiitis (formerly Wegeners)",healthwell,Cyclosporine,,cyclosporine,"anca-assoc vasculitis, and granulomatosis with polyangiitis (formerly wegeners) fund",,5631
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Cyclosporine,,cyclosporine,autoimmune - medicare access fund,,5632
683eb07337b86bfd7218a0d3,Idiopathic Thrombocytopenic Purpura,healthwell,Cyclosporine,,cyclosporine,idiopathic thrombocytopenic purpura fund,,5670
683eb07337b86bfd7218a0d5,Immunosuppressive Treatment for Solid Organ Transplant Recipients-MedicareAccess,healthwell,Cyclosporine,,cyclosporine,immunosuppressive treatment for solid organ transplant recipients-medicareaccess fund,,5672
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Cyclosporine,,cyclosporine,inflammatory bowel disease - medicare access fund,,5674
683eb07337b86bfd7218a0f6,Systemic Lupus Erythematosus,healthwell,Cyclosporine,,cyclosporine,systemic lupus erythematosus fund,,5702
683eb07337b86bfd7218a0fb,Urticaria,healthwell,Cyclosporine,,cyclosporine,urticaria fund,,5707
683eb35152f4d71ca049b109,Graft Vs Host Disease,PAN,CYCLOSPORINE,cyclosporine,cyclosporine,,,
683eb35152f4d71ca049b112,Immune Thrombocytopenic Purpura,PAN,CYCLOSPORINE,cyclosporine,cyclosporine,immune thrombocytopenic purpura fund,,5779
683eb35152f4d71ca049b11e,Myasthenia Gravis,PAN,CYCLOSPORINE,cyclosporine,cyclosporine,,,
683eb35152f4d71ca049b11f,Myasthenia Gravis Premium,PAN,CYCLOSPORINE,cyclosporine,cyclosporine,myasthenia gravis premium fund,,5787
683eb35152f4d71ca049b122,Neuromyelitis Optica Spectrum Disorder,PAN,CYCLOSPORINE,cyclosporine,cyclosporine,,,
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CYCLOSPORINE,cyclosporine,cyclosporine,pemphigus vulgaris fund,,5793
683eb35152f4d71ca049b13c,Systemic Lupus Erythematosus,PAN,CYCLOSPORINE,cyclosporine,cyclosporine,,,
683eb35152f4d71ca049b109,Graft Vs Host Disease,PAN,CYCLOSPORINE IN KLARITY,cyclosporine/chondroitin,cyclosporine in klarity,,,
683eb35152f4d71ca049b11e,Myasthenia Gravis,PAN,CYCLOSPORINE IN KLARITY,cyclosporine/chondroitin,cyclosporine in klarity,,,
683eb35152f4d71ca049b11f,Myasthenia Gravis Premium,PAN,CYCLOSPORINE IN KLARITY,cyclosporine/chondroitin,cyclosporine in klarity,myasthenia gravis premium fund,,5787
683eb35152f4d71ca049b109,Graft Vs Host Disease,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",cyclosporine,,,
683eb35152f4d71ca049b112,Immune Thrombocytopenic Purpura,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",cyclosporine,immune thrombocytopenic purpura fund,,5779
683eb35152f4d71ca049b11e,Myasthenia Gravis,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",cyclosporine,,,
683eb35152f4d71ca049b11f,Myasthenia Gravis Premium,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",cyclosporine,myasthenia gravis premium fund,,5787
683eb35152f4d71ca049b122,Neuromyelitis Optica Spectrum Disorder,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",cyclosporine,,,
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",cyclosporine,pemphigus vulgaris fund,,5793
683eb35152f4d71ca049b13c,Systemic Lupus Erythematosus,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",cyclosporine,,,
683eb07337b86bfd7218a0d5,Immunosuppressive Treatment for Solid Organ Transplant Recipients-MedicareAccess,healthwell,"Cyclosporine, Modified",,cyclosporine,immunosuppressive treatment for solid organ transplant recipients-medicareaccess fund,,5672
683eb07337b86bfd7218a0f6,Systemic Lupus Erythematosus,healthwell,"Cyclosporine, Modified",,cyclosporine,systemic lupus erythematosus fund,,5702
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,,,
683eb07337b86bfd7218a0a9,"ANCA-Assoc Vasculitis, and Granulomatosis with Polyangiitis (formerly Wegeners)",healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,"anca-assoc vasculitis, and granulomatosis with polyangiitis (formerly wegeners) fund",,5631
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,autoimmune - medicare access fund,,5632
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,breast cancer - medicare access fund,,5637
683eb07337b86bfd7218a0b8,Chronic Lymphocytic Leukemia,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,,,
683eb07337b86bfd7218a0b9,Chronic Myeloid Leukemia - Medicare Access,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,chronic myeloid leukemia - medicare access fund,,5645
683eb07337b86bfd7218a0bb,Colorectal Carcinoma - Medicare Access,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,colorectal carcinoma - medicare access fund,,5647
683eb07337b86bfd7218a0d3,Idiopathic Thrombocytopenic Purpura,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,idiopathic thrombocytopenic purpura fund,,5670
683eb07337b86bfd7218a0df,Multiple Myeloma - Medicare Access,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,multiple myeloma - medicare access fund,,5682
683eb07337b86bfd7218a0ef,Pulmonary Fibrosis,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,pulmonary fibrosis fund,,5696
683eb07337b86bfd7218a0f6,Systemic Lupus Erythematosus,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,systemic lupus erythematosus fund,,5702
683eb07337b86bfd7218a0fd,Wilms' Tumor,healthwell,Cycophosphamide Intra Sol,,cycophosphamide intra sol,wilms' tumor fund,,5709
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Cyklokapron,,cyklokapron,,,
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Cyklokapron,,cyklokapron,pediatric assistance fund,,5691
683eb35152f4d71ca049b112,Immune Thrombocytopenic Purpura,PAN,CYKLOKAPRON,tranexamic acid,cyklokapron,immune thrombocytopenic purpura fund,,5779
683ec3aa1b52e28e932e22d2,Hemophilia,TAF,Cyklokapron,Injection Only,cyklokapron,hemophilia fund,,5529
683eafba658efbd7a8fc53b9,Chronic Noninfectious Uveitis,gooddays,Cyltezo,,cyltezo,chronic noninfectious uveitis fund,,5747
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Cyltezo,,cyltezo,inflammatory bowel disease - medicare access fund,,5674
683ec3aa1b52e28e932e22b7,Ankylosing Spondylitis,TAF,Cyltezo,,cyltezo,ankylosing spondylitis fund,,5504
683ec3aa1b52e28e932e22c4,Crohns Disease,TAF,Cyltezo,,cyltezo,crohns disease fund,,5517
683ec3aa1b52e28e932e22df,Juvenile Arthritis,TAF,Cyltezo,,cyltezo,juvenile arthritis fund,,5541
683ec3aa1b52e28e932e22ff,Psoriasis,TAF,Cyltezo,,cyltezo,psoriasis fund,,5573
683ec3aa1b52e28e932e2300,Psoriatic Arthritis,TAF,Cyltezo,,cyltezo,psoriatic arthritis fund,,5574
683ec3aa1b52e28e932e2304,Rheumatoid Arthritis,TAF,Cyltezo,,cyltezo,rheumatoid arthritis fund,,5578
683ec3aa1b52e28e932e230f,Ulcerative Colitis,TAF,Cyltezo,,cyltezo,ulcerative colitis fund,,5589
683ec3aa1b52e28e932e2311,Uveitis,TAF,Cyltezo,,cyltezo,uveitis fund,,5591
683eb07337b86bfd7218a0b2,Cancer-Related Behavioral Health,healthwell,Cymbalta,,cymbalta,cancer-related behavioral health fund,,5639
683eb07337b86bfd7218a0c3,Emergency/Medical Workers Behavioral Health Fund,healthwell,Cymbalta,,cymbalta,,,
683eb07337b86bfd7218a0e6,Oncology Caregiver Behavioral Health Fund,healthwell,Cymbalta,,cymbalta,,,
683eb07337b86bfd7218a0ce,Hepatocellular Carcinoma - Medicare Access,healthwell,Cymraza,,cymraza,hepatocellular carcinoma - medicare access fund,,5665
683eb07337b86bfd7218a0bd,Cushing's Disease or Cushing's Syndrome,healthwell,Cyproheptadine,,cyproheptadine,cushing's disease or cushing's syndrome fund,,5649
683eb07337b86bfd7218a0dd,Migraine,healthwell,Cyproheptadine,,cyproheptadine,migraine fund,,5680
683ec3aa1b52e28e932e22f2,Nonalcoholic Steatohepatitis (NASH),TAF,Cyproheptadine HCL,,cyproheptadine hcl,nonalcoholic steatohepatitis (nash) fund,,5560
683eb07337b86bfd7218a0f2,Schizophrenia - Medicare Access,healthwell,Cyproheptadine Hydrochloride,,cyproheptadine hydrochloride,schizophrenia - medicare access fund,,5699
683eb07337b86bfd7218a0fb,Urticaria,healthwell,Cyproheptadine Hydrochloride,,cyproheptadine hydrochloride,urticaria fund,,5707
683eb07337b86bfd7218a0f6,Systemic Lupus Erythematosus,healthwell,Cyproterone,,cyproterone,systemic lupus erythematosus fund,,5702
683eafba658efbd7a8fc53c6,Metastatic Colorectal Cancer,gooddays,Cyramza,,cyramza,,,
683eafba658efbd7a8fc53cf,Non-Small Cell Lung Cancer,gooddays,Cyramza,,cyramza,,,
683eb07337b86bfd7218a0bb,Colorectal Carcinoma - Medicare Access,healthwell,Cyramza,,cyramza,colorectal carcinoma - medicare access fund,,5647
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Cyramza,,cyramza,gastric cancer - medicare access fund,,5657
683eb07337b86bfd7218a0e4,Non-Small Cell Lung Cancer - Medicare Access,healthwell,Cyramza,,cyramza,non-small cell lung cancer - medicare access fund,,5686
683eb35152f4d71ca049b0ff,Colorectal Cancer,PAN,CYRAMZA,ramucirumab,cyramza,colorectal cancer fund,,5767
683eb35152f4d71ca049b115,Liver Cancer,PAN,CYRAMZA,ramucirumab,cyramza,,,
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,CYRAMZA,ramucirumab,cyramza,,,
683ec3aa1b52e28e932e22cd,Gastric Cancer,TAF,Cyramza,,cyramza,gastric cancer fund,,5524
683ec3aa1b52e28e932e22d4,Hepatocellular Carcinoma (HCC),TAF,Cyramza,,cyramza,hepatocellular carcinoma (hcc) fund,,5531
683ec3aa1b52e28e932e22f1,Non-Small Cell Lung Cancer (NSCLC),TAF,Cyramza,,cyramza,non-small cell lung cancer (nsclc) fund,,5559
683eab51c1adc57577caa69a,Kidney Stones,accessia,Cystadane,,cystadane,,,
683eab51c1adc57577caa69b,Kidney Stones,accessia,Cystadane,,cystadane,,,
683eb07337b86bfd7218a0cf,Homocystinuria and Organic Acidemias,healthwell,Cystadane (non Otc),,cystadane,homocystinuria and organic acidemias fund,,5666
683eafba658efbd7a8fc53cc,Nephropathic Cystinosis,gooddays,Cystadrops,,cystadrops,nephropathic cystinosis fund,,5758
683ec3aa1b52e28e932e22c6,Cystinosis,TAF,Cystadrops,,cystadrops,cystinosis fund,,5519
683eafba658efbd7a8fc53cc,Nephropathic Cystinosis,gooddays,Cystagon,,cystagon,nephropathic cystinosis fund,,5758
683ec3aa1b52e28e932e22c6,Cystinosis,TAF,Cystagon,,cystagon,cystinosis fund,,5519
683eafba658efbd7a8fc53cc,Nephropathic Cystinosis,gooddays,Cystaran,,cystaran,nephropathic cystinosis fund,,5758
683ec3aa1b52e28e932e22c6,Cystinosis,TAF,Cystaran,,cystaran,cystinosis fund,,5519
683ec3aa1b52e28e932e22f4,Ovarian Cancer,TAF,Cytalux,,cytalux,ovarian cancer fund,,5562
683eafba658efbd7a8fc53b3,Acute Lymphoblastic Leukemia,gooddays,Cytarabine,,cytarabine,,,
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Cytarabine,,cytarabine,,,
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Cytarabine,,cytarabine,b-cell lymphoma - medicare access fund,,5633
683eb07337b86bfd7218a0b8,Chronic Lymphocytic Leukemia,healthwell,Cytarabine,,cytarabine,,,
683eb07337b86bfd7218a0b9,Chronic Myeloid Leukemia - Medicare Access,healthwell,Cytarabine,,cytarabine,chronic myeloid leukemia - medicare access fund,,5645
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Cytarabine,,cytarabine,mantle cell lymphoma fund,,5677
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Cytarabine,,cytarabine,pediatric assistance fund,,5691
