ID,UUID,Name,Active,Associated SourceDrugs Count,Associated SourceDrugs,Associated Programs Count,Associated Programs,Created At,Updated At
594,fa472f1d-8e52-4813-8109-ac3b116d0313,benzamycin,true,2,benzamycin gel; topical; benzamycin,2,Bausch Health Patient Assistance Program; bausch health patient assistance program,2024-08-21 09:11:23,2025-03-16 07:31:13
595,f17e0b5b-47db-455c-9408-84fc0c011c2f,benzamycin topical,true,1,benzamycin topical gel,1,Bausch Health Patient Assistance Program,2024-08-21 09:11:23,2025-03-16 07:31:13
596,0e6dc8f1-63ee-4e4b-a807-06b305683a76,benzepro foaming cloths,true,1,benzepro foaming cloths,2,BenzePrO Foaming Cloths Copay Card Program; BenzePrO Foaming Cloths Discount Program/Point System,2024-08-21 09:11:23,2025-03-09 11:27:13
597,333b34d1-e8d0-4952-b69a-a233a89404d6,benzonatate,true,4,benzonatate; benzonatate capsule; benzonatate; benzonatate,24,Rx Outreach Medications; Costco Member Prescription Program; Martin's Pharmacy Prescription Savings; D & W Fresh Market $5.99/$12.99 Generic Program; Hy-Vee $4/$10 Generic Program; Walgreens Prescription Savings Club; Family Fare Supermarkets $5.99/$12.99 Generic Program; Giant Pharmacy Prescription Savings; Price Cutter $4/$10 Medication Savings List; H-E-B Rx Rewards Platinum; VG's Grocery $5.99/$12.99 Generic Program; Forest Hills Foods $5.99/$12.99 Generic Program; Family Fresh Market $5.99/$12.99 Generic Program; Duane Reade/Walgreens Prescription Savings Club; Cash Saver $4 Prescription Program; Kroger Rx Savings Club; Hannaford Healthy Saver Plus Program; Food Lion Healthy Saver Program; Bashas' Generic Med Plan; Food City Prescription Discount Club; Weis Generic Prescription Drug Plan; chronic obstructive pulmonary disease - medicare access fund; chronic obstructive pulmonary disease (copd) fund; chronic obstructive pulmonary disease health equity fund (copd),2024-08-21 09:11:23,2024-08-21 09:11:23
598,7d111e9f-82d9-40d5-9348-381bb9efafec,benzoyl peroxide,true,1,benzoyl peroxide gel,2,Walgreens Prescription Savings Club; Duane Reade/Walgreens Prescription Savings Club,2024-08-21 09:11:23,2024-08-21 09:11:23
599,4ee6a753-a44d-45c4-9e9c-ccd0479bd80f,benztropine,true,2,benztropine tablet; benztropine,13,Costco Member Prescription Program; D & W Fresh Market $5.99/$12.99 Generic Program; Walgreens Prescription Savings Club; Family Fare Supermarkets $5.99/$12.99 Generic Program; H-E-B Rx Rewards Platinum; VG's Grocery $5.99/$12.99 Generic Program; Forest Hills Foods $5.99/$12.99 Generic Program; Family Fresh Market $5.99/$12.99 Generic Program; Duane Reade/Walgreens Prescription Savings Club; Bashas' Generic Med Plan; Marc's Generic RX Program; ShopRite Prescription Savings Program; movement disorders - medicare access fund,2024-08-21 09:11:23,2024-08-21 09:11:23
600,65da2ec6-c475-4292-b802-d9a84ea72d8f,beovu,true,7,beovu; beovu injectable; intravitreal; beovu; beovu; beovu; beovu; beovu,7,"Novartis Patient Assistance Foundation, Inc.; Novartis Patient Assistance Foundation, Inc. (NPAF); inherited retinal diseases - publicly insured; macular degeneration (wet and dry) fund; macular disease fund; macular diseases fund; novartis patient assistance foundation, inc. (npaf)",2024-08-21 09:11:23,2025-03-09 11:27:13
601,5bb72220-5f40-4e93-86d6-59e4e73def29,bepreve,true,2,bepreve ophthalmic solution; bepreve,5,Bausch + Lomb Patient Assistance Program; Bepreve ophthalmic solution Copay Card Download; Bepreve ophthalmic solution Copay Card Download; bepreve bausch + lomb access program; bepreve bausch + lomb access program,2024-08-21 09:11:24,2025-03-09 11:27:14
602,30948266-4855-4a71-8012-7d30e0f092d5,berinert,true,5,berinert; berinert; berinert; berinert; berinert,13,CSL Behring Patient Assistance & Support Programs; hereditary angioedema (hae) fund; hereditary angioedema - privately insured; hereditary angioedema - publicly insured; hereditary angioedema fund; berinert connect; csl behring support & assistance programs; berinert co-pay program; berinert co-pay support program rebate; berinert csl behring assurance program; berinert co-pay program; berinert co-pay support program rebate; berinert csl behring assurance program,2024-08-21 09:11:24,2025-03-16 07:31:13
603,f4e8ad36-c125-43be-a387-d289ec3ca975,berinert vial,true,1,berinert vial,5,CSL Behring Support & Assistance Programs; Berinert Connect; Berinert vial Discount Program/Point System; Berinert vial Copay Card Program; Berinert vial Mail-In Rebate,2024-08-21 09:11:24,2025-03-16 07:31:13
604,6c2b07b8-50e4-4de1-9bac-fcae1c22f4d6,beser,true,2,beser lotion; beser external lotion 0.05%,1,atopic dermatitis fund,2024-08-21 09:11:24,2025-03-09 11:27:14
605,7cb7ac97-f677-4e73-9d95-96b435e638b4,besivance,true,4,besivance; besivance (besifloxacin hydrochloride ophthalmic); besivance; besivance,5,Bausch + Lomb Patient Assistance Program; neurotrophic keratitis fund; bausch + lomb patient assistance program; besivance bausch + lomb access program; besivance bausch + lomb access program,2024-08-21 09:11:24,2025-03-09 11:27:14
606,eabc9932-45c9-4bbb-81c0-4699968de825,besivance /,true,1,besivance ophthalmic suspension/drops,4,Bausch + Lomb Patient Assistance Program; Besivance ophthalmic suspension/drops Free Sample Offer; Besivance ophthalmic suspension/drops Copay Card Download; Besivance ophthalmic suspension/drops Copay Card Download,2024-08-21 09:11:24,2025-03-09 11:27:14
607,f793222e-bdb4-4b60-bd50-534df48de006,besponsa,true,5,besponsa; besponsa; besponsa; besponsa; besponsa,6,Pfizer Oncology Together; Pfizer Patient Assistance Program; pediatric assistance fund; acute lymphoblastic leukemia fund; pfizer oncology together; pfizer rxpathways,2024-08-21 09:11:24,2025-03-16 07:31:13
608,880d8a85-9838-4ec8-8795-68057f6cdd75,besponsa vial,true,1,besponsa vial; single-use; iv,2,Pfizer RxPathways; Pfizer Oncology Together,2024-08-21 09:11:24,2025-03-16 07:31:13
609,3429af4d-dad0-4a99-a7d9-559ae466686f,besremi,true,5,besremi; besremi injection; besremi; besremi; besremi,8,PharmaEssentia Source; PharmaEssentia Source; Besremi injection Copay Card Program; myeloproliferative diseases fund; philadelphia chromosome negative myeloproliferative neoplasms fund; pharmaessentia source; besremi copay and coinsurance assistance program; besremi copay and coinsurance assistance program,2024-08-21 09:11:24,2025-03-09 11:27:14
610,be4aa9dc-84a9-47e8-90b4-8660bb25b78f,betadine antiseptic dry,true,1,betadine antiseptic dry powder spray,1,Betadine Antiseptic Dry Powder Spray Instant Coupon,2024-08-21 09:11:24,2025-03-09 11:27:14
611,e89f08cb-1ee0-419f-84df-82b21802b685,betadine antiseptic,true,1,betadine antiseptic solution,1,Betadine Antiseptic Solution Instant Coupon,2024-08-21 09:11:24,2025-03-16 07:31:13
612,68e4afc3-01f3-4538-9a57-92e47348f5c8,betadine antiseptic sore throat gargle,true,1,betadine antiseptic sore throat gargle liquid; oral,1,Betadine Antiseptic Sore Throat Gargle liquid; oral Instant Coupon,2024-08-21 09:11:24,2025-03-09 11:27:14
613,6faab391-7d27-48bc-88e3-c30db4b92b05,betadine antiseptic spray,true,1,betadine antiseptic spray,1,Betadine Antiseptic Spray Instant Coupon,2024-08-21 09:11:24,2025-03-16 07:31:13
614,95804d54-e81c-41f7-99aa-c61654d44025,betamethasone dipropionate,true,3,betamethasone dipropionate; betamethasone dipropionate; betamethasone dipropionate,3,Rx Outreach Medications; atopic dermatitis fund; pemphigus vulgaris fund,2024-08-21 09:11:24,2024-08-21 09:11:24
615,136ae7a2-0132-4d6d-a00c-2a8c9c56bcf6,betamethasone dipropionate cream,true,1,betamethasone dipropionate cream,1,Costco Member Prescription Program,2024-08-21 09:11:24,2024-08-21 09:11:24
616,5bc411af-1aac-4a09-b2b9-4a04c11bbfe2,betapace,true,2,betapace tablet; betapace,2,Rx Outreach Medications; rx outreach medications,2024-08-21 09:11:24,2025-03-09 11:27:14
617,b20bc990-9dbe-4ddd-860b-445ab2f922c7,betaseron,true,9,betaseron; betaseron injection; subcutaneous; betaseron; betaseron; betaseron; betaseron; betaseron; betaseron; betaseron,14,Bayer US Patient Assistance Foundation; Bayer US Patient Assistance Foundation Free Drug Program; Betaseron injection; subcutaneous Copay Card Program; Betaseron injection; subcutaneous Discount Program/Point System; multiple sclerosis fund; multiple sclerosis - privately insured; multiple sclerosis - publicly insured; multiple sclerosis - medicare access fund; multiple sclerosis health equity fund; bayer us patient assistance foundation free drug program; betaseron beta bridge program; betaseron zero dollar copay program; betaseron beta bridge program; betaseron zero dollar copay program,2024-08-21 09:11:24,2025-03-09 11:27:14
618,e35f680c-b80d-4c1d-8dea-b388e50bc846,bethanechol,true,2,bethanechol; bethanechol tablet,1,Costco Member Prescription Program,2024-08-21 09:11:24,2024-08-21 09:11:24
619,41c0d959-fb38-44d0-b8f9-efb94d0f9609,bethkis,true,4,bethkis solution; inhalation; bethkis; bethkis; bethkis,4,cystic fibrosis fund; cystic fibrosis treatments fund; prasco tobramycin inhalation co-pay card; prasco tobramycin inhalation co-pay card,2024-08-21 09:11:24,2025-03-09 11:27:14
620,3eebf900-7daf-4600-9bee-709491714b8c,betimol,true,3,betimol ophthalmic solution; betimol; betimol,4,Betimol ophthalmic solution Copay Card Sign-up; migraine fund; betimol thea savings card; betimol thea savings card,2024-08-21 09:11:24,2025-03-09 11:27:14
621,a18b5b2b-a6fc-4d8b-98eb-e58f7a43ab19,bevespi aerosphere,true,5,bevespi aerosphere; bevespi aerosphere; bevespi aerosphere; bevespi aerosphere; bevespi aerosphere,7,AZ & Me Prescription Savings Program for people with Medicare; AZ & Me Prescription Savings Program for people without insurance; chronic obstructive pulmonary disease - medicare access fund; chronic obstructive pulmonary disease (copd) fund; chronic obstructive pulmonary disease health equity fund (copd); az&me prescription savings program for people with medicare part d; az&me prescription savings program for people without insurance,2024-08-21 09:11:24,2025-03-16 07:31:13
622,b9bfb0e8-0263-4490-99fb-cf887ec6b2fc,bevespi aerosphere aerosol,true,1,bevespi aerosphere aerosol; inhalation,2,AZ&Me Prescription Savings Program for people with Medicare Part D; AZ&Me Prescription Savings Program for people without insurance,2024-08-21 09:11:24,2025-03-16 07:31:13
623,c55ae8e7-88b7-43e1-8329-f3f0d25f947d,bexarotene,true,3,bexarotene gel; bexarotene; bexarotene,4,Bexarotene Gel Copay Card Download; non-hodgkin's lymphoma fund; bexarotene gel amneal copay card; bexarotene gel amneal copay card,2024-08-21 09:11:24,2025-03-09 11:27:14
624,9b92df54-ec5f-4712-beaa-5dd64e9036b2,bexsero,true,4,bexsero injection; bexsero; bexsero; bexsero,5,myasthenia gravis fund; sickle cell disease health equity fund; hemolytic uremic syndrome fund; hemolytic uremic syndrome premium fund; sickle cell disease fund,2024-08-21 09:11:24,2025-03-09 11:27:14
625,7b9b295a-9292-41a3-bbc3-995c611e7e1e,beyaz,true,1,beyaz tablet,0,"",2024-08-21 09:11:24,2025-03-09 11:27:14
626,6d6bc0c9-2779-4782-9815-ae79d67a8224,biafine,true,1,biafine,1,Bausch Health Patient Assistance Program,2024-08-21 09:11:24,2025-03-09 11:27:14
627,a4f9edaa-2862-4e8f-bc36-b9aa607e8cfd,biafine emulsion,true,1,biafine topical emulsion,1,Bausch Health Patient Assistance Program,2024-08-21 09:11:24,2025-03-09 11:27:14
628,c93fdc01-5956-40f2-a30d-d0c073fbecdd,bicalutamide,true,5,bicalutamide; bicalutamide; bicalutamide; bicalutamide; bicalutamide,3,Costco Member Prescription Program; prostate cancer fund; prostate cancer health equity fund,2024-08-21 09:11:24,2024-08-21 09:11:24
629,de23da7e-de3a-4b14-bfb4-66d51f805cd5,bicillin c-r,true,1,bicillin c-r injection,0,"",2024-08-21 09:11:24,2025-03-09 11:27:14
630,2860c1a9-13ca-4bd7-9bec-0b30672e7fbb,bicillin l-a,true,3,bicillin l-a injection; bicillin l-a; bicillin l-a,3,heart failure - privately insured; heart failure - publicly insured; heart failure fund,2024-08-21 09:11:24,2025-03-09 11:27:14
631,fd7182b8-4b04-4cfe-8ae9-daa90ffdfd28,bicnu,true,6,bicnu injection; bicnu; bicnu; bicnu; bicnu; bicnu,8,hodgkin lymphoma fund; colorectal carcinoma - medicare access fund; glioblastoma multiforme/anaplastic astrocytoma fund; multiple myeloma - medicare access fund; multiple myeloma fund; multiple myeloma health equity fund; non-hodgkin's lymphoma fund; glioblastoma multiforme fund,2024-08-21 09:11:24,2025-03-09 11:27:14
632,0c0f774a-27c2-425c-a446-edbdb8d049bd,bidil,true,7,bidil; bidil tablet; bidil (isosorbide dinitrate and hydralazine); bidil; bidil; bidil; bidil (isosorbide dinitrate and hydralazine),9,BiDil tablet Discount Program/Point System; BiDil tablet Discount Program/Point System; BiDil tablet Discount Program/Point System; heart failure fund; heart failure - privately insured; heart failure - publicly insured; cardiomyopathy - medicare access fund; chronic heart failure - medicare access fund; cardiomyopathy fund,2024-08-21 09:11:24,2025-03-09 11:27:14
633,db2fa743-4b86-4250-baeb-021592ba83a3,bijuva,true,3,bijuva capsule; bijuva; bijuva,5,Bijuva capsule Copay Card Download; Bijuva capsule Free Sample Offer; postmenopausal osteoporosis fund; bijuva savings card; bijuva savings card,2024-08-21 09:11:24,2025-03-09 11:27:14
634,8408574a-0d2d-4446-95b8-fa7c8f995cb2,biktarvy,true,5,biktarvy; biktarvy tablet; biktarvy; biktarvy; biktarvy,11,"Gilead Advancing Access; Advancing Access Program; Biktarvy tablet Copay Card Program; Biktarvy tablet Mail-In Rebate; hiv, aids treatment & prevention fund; hiv treatment and prevention fund; advancing access program; biktarvy advancing access co-pay program; biktarvy advancing access co-pay program direct member reimbursement; biktarvy advancing access co-pay program; biktarvy advancing access co-pay program direct member reimbursement",2024-08-21 09:11:24,2025-03-09 11:27:14
635,fcf2a448-dd3d-4952-a158-ff7ad81179f6,bimzelx,true,4,bimzelx; bimzelx injection for subcutaneous use; bimzelx; bimzelx,13,UCBCares; UCBCares Program; Bimzelx injection for subcutaneous use Copay Card Program; Bimzelx injection for subcutaneous use Copay Card Program; Bimzelx injection for subcutaneous use Discount Program/Point System; psoriasis fund; ucbcares program; bimzelx bridge program; bimzelx medicare part d extra help subsidy; bimzelx savings program; bimzelx bridge program; bimzelx medicare part d extra help subsidy; bimzelx savings program,2024-08-21 09:11:24,2025-03-09 11:27:14
636,82bc4318-aab8-45f9-aa76-97c8bd745248,bimzelx autoinjector,true,1,bimzelx autoinjector; subcutaneous,0,"",2024-08-21 09:11:24,2025-03-09 11:27:14
637,b1cf53c1-89fd-4432-a98d-9fae2976103e,binosto,true,4,binosto tablet; effervescent; binosto; binosto; binosto,3,neurofibromatosis fund; post menopausal osteoporosis - medicare access fund; postmenopausal osteoporosis fund,2024-08-21 09:11:24,2025-03-09 11:27:14
638,0fc06810-3b2f-4b7f-a91d-fdeb32a3ad9b,bio-k+,true,1,bio-k+,0,"",2024-08-21 09:11:24,2025-03-09 11:27:14
639,2cd4705b-980c-434a-8e5d-253f1799ab9b,biodfence,true,1,biodfence,0,"",2024-08-21 09:11:24,2025-03-09 11:27:14
640,7157cd64-de6b-46f1-9fe3-dc3e38baf589,biotene dry mouth lozenge,true,1,biotene dry mouth lozenge,2,Biotene Dry Mouth Lozenge Instant Coupon; Biotene Dry Mouth Lozenge Free Sample Offer,2024-08-21 09:11:24,2025-03-09 11:27:14
641,bc1b2291-6b42-458c-843b-22901b0a59ea,biotene dry mouth moisturizing,true,1,biotene dry mouth moisturizing spray,2,Biotene Dry Mouth Moisturizing Spray Free Sample Offer; Biotene Dry Mouth Moisturizing Spray Instant Coupon,2024-08-21 09:11:24,2025-03-09 11:27:15
642,09a0c33a-0ede-422b-aa7e-e41e40291d94,biotene dry mouth rinse,true,1,biotene dry mouth oral rinse products,2,Biotene Dry Mouth Oral Rinse Products Instant Coupon; Biotene Dry Mouth Oral Rinse Products Free Sample Offer,2024-08-21 09:11:24,2025-03-09 11:27:15
643,54257ac6-0eed-428d-b234-17f7c6cad37c,biotene fluoride toothpaste,true,1,biotene fluoride toothpaste products,2,Biotene Fluoride Toothpaste Products Instant Coupon; Biotene Fluoride Toothpaste Products Free Sample Offer,2024-08-21 09:11:24,2025-03-09 11:27:15
644,95747413-2e2e-4aca-b378-3fae9e523b69,biotene balance moisturizing,true,1,biotene oralbalance moisturizing gel,2,Biotene Oralbalance Moisturizing Gel Instant Coupon; Biotene Oralbalance Moisturizing Gel Free Sample Offer,2024-08-21 09:11:24,2025-03-16 07:31:13
645,e49c1e0c-6752-46be-a2f5-50e761f836c5,biotrue contact lens,true,1,biotrue contact lens solution,1,Biotrue Contact Lens Solution Sign-up/receive future savings,2024-08-21 09:11:24,2025-03-09 11:27:15
646,963dcc4d-c174-421a-b50b-1af57a2c1f8e,biotrue hydration boost contact lens,true,1,biotrue hydration boost contact lens drops,1,Biotrue Hydration Boost Contact Lens Drops Sign-up/receive future savings,2024-08-21 09:11:24,2025-03-09 11:27:15
647,d5794044-9dc2-4905-b99e-51ad41c916fa,biotrue hydration boost eye,true,1,biotrue hydration boost eye drops,1,Biotrue Hydration Boost Eye Drops Sign-up/receive future savings,2024-08-21 09:11:24,2025-03-09 11:27:15
648,dd99244f-8c8c-4405-a648-6832703468e5,biotrue micellar eyelid cleansing wipes,true,1,biotrue micellar eyelid cleansing wipes,1,Biotrue Micellar Eyelid Cleansing Wipes Sign-up/receive future savings,2024-08-21 09:11:24,2025-03-09 11:27:15
649,213c1ace-afd7-4ff2-922c-b1b33ab6ee3c,biotrue oneday contact lens,true,1,biotrue oneday contact lens products,3,Biotrue OneDay Contact Lens Products Sign-up/receive future savings; Biotrue OneDay Contact Lens Products Sign-up/receive future savings; Biotrue OneDay Contact Lens Products Free-Trial Offer,2024-08-21 09:11:24,2025-03-09 11:27:15
650,7d0c4eb2-20f6-4df1-9fca-3a8c393d24e0,biovance,true,1,biovance,0,"",2024-08-21 09:11:24,2025-03-09 11:27:15
651,68768f35-7508-44fe-b033-f87363854382,bismatrol,true,1,bismatrol,0,"",2024-08-21 09:11:24,2025-03-09 11:27:15
